         600127126 function calls (600120319 primitive calls) in 537.298 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        4    0.000    0.000    0.000    0.000 C:\Users\luizf\AppData\Local\Programs\Python\Python37\lib\site-packages\pandas\core\indexes\interval.py:138(__call__)
        1    0.000    0.000    0.000    0.000 C:\Users\luizf\AppData\Local\Programs\Python\Python37\lib\site-packages\pandas\io\pytables.py:1536(TableIterator)
        1    0.000    0.000    0.000    0.000 C:\Users\luizf\AppData\Local\Programs\Python\Python37\lib\site-packages\pandas\io\pytables.py:1958(GenericIndexCol)
        1    0.000    0.000    0.000    0.000 C:\Users\luizf\AppData\Local\Programs\Python\Python37\lib\site-packages\pandas\io\pytables.py:3152(BlockManagerFixed)
        1    0.000    0.000    0.000    0.000 C:\Users\luizf\AppData\Local\Programs\Python\Python37\lib\site-packages\pandas\io\pytables.py:4168(AppendableTable)
        1    0.000    0.000    0.000    0.000 C:\Users\luizf\AppData\Local\Programs\Python\Python37\lib\site-packages\pandas\util\testing.py:2864(SubclassedSparseSeries)
        1    0.000    0.000    0.001    0.001 <frozen importlib._bootstrap>:994(_gcd_import)
        1    0.000    0.000    0.000    0.000 C:\Users\luizf\AppData\Local\Programs\Python\Python37\lib\ctypes\__init__.py:419(LibraryLoader)
        1    0.000    0.000    0.000    0.000 C:\Users\luizf\AppData\Local\Programs\Python\Python37\lib\ctypes\_endian.py:23(_swapped_meta)
        1    0.000    0.000    0.000    0.000 C:\Users\luizf\AppData\Local\Programs\Python\Python37\lib\glob.py:22(iglob)
        5    0.000    0.000    0.000    0.000 C:\Users\luizf\AppData\Local\Programs\Python\Python37\lib\datetime.py:426(_check_tzinfo_arg)
        4    0.000    0.000    0.000    0.000 <string>:1(__new__)
        1    0.000    0.000    0.000    0.000 C:\Users\luizf\AppData\Local\Programs\Python\Python37\lib\site-packages\numpy\core\memmap.py:24(memmap)
        1    0.000    0.000    0.000    0.000 C:\Users\luizf\AppData\Local\Programs\Python\Python37\lib\site-packages\numpy\lib\index_tricks.py:554(ndenumerate)
        1    0.000    0.000    0.000    0.000 C:\Users\luizf\AppData\Local\Programs\Python\Python37\lib\ast.py:275(NodeTransformer)
        1    0.000    0.000    0.000    0.000 C:\Users\luizf\AppData\Local\Programs\Python\Python37\lib\site-packages\numpy\ma\core.py:6490(_extrema_operation)
        1    0.000    0.000    0.000    0.000 C:\Users\luizf\AppData\Local\Programs\Python\Python37\lib\unittest\suite.py:270(_ErrorHolder)
        1    0.000    0.000    0.000    0.000 C:\Users\luizf\AppData\Local\Programs\Python\Python37\lib\unittest\runner.py:120(TextTestRunner)
        1    0.000    0.000    0.000    0.000 C:\Users\luizf\AppData\Local\Programs\Python\Python37\lib\distutils\version.py:69(__ge__)
        4    0.000    0.000    0.000    0.000 C:\Users\luizf\AppData\Local\Programs\Python\Python37\lib\site-packages\pandas\_config\config.py:228(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\luizf\AppData\Local\Programs\Python\Python37\lib\typing.py:435(ForwardRef)
        1    0.000    0.000    0.000    0.000 C:\Users\luizf\AppData\Local\Programs\Python\Python37\lib\typing.py:483(TypeVar)
        1    0.000    0.000    0.000    0.000 C:\Users\luizf\AppData\Local\Programs\Python\Python37\lib\site-packages\dateutil\_common.py:6(weekday)
        1    0.000    0.000    0.000    0.000 C:\Users\luizf\AppData\Local\Programs\Python\Python37\lib\site-packages\pandas\core\indexes\multi.py:94(MultiIndexPyIntEngine)
        1    0.000    0.000    0.000    0.000 C:\Users\luizf\AppData\Local\Programs\Python\Python37\lib\site-packages\pandas\core\internals\blocks.py:2141(ComplexBlock)
        1    0.000    0.000    0.000    0.000 C:\Users\luizf\AppData\Local\Programs\Python\Python37\lib\site-packages\pandas\io\formats\format.py:1036(GenericArrayFormatter)
        1    0.000    0.000    0.000    0.000 C:\Users\luizf\AppData\Local\Programs\Python\Python37\lib\email\_parseaddr.py:495(AddressList)
        1    0.000    0.000    0.000    0.000 C:\Users\luizf\AppData\Local\Programs\Python\Python37\lib\site-packages\pandas\util\testing.py:2876(SubclassedSparseDataFrame)
        2    0.000    0.000    0.000    0.000 C:\Users\luizf\AppData\Local\Programs\Python\Python37\lib\glob.py:82(<genexpr>)
        1    0.000    0.000    0.000    0.000 C:\Users\luizf\AppData\Local\Programs\Python\Python37\lib\site-packages\numpy\core\_type_aliases.py:36(TypeNADict)
        1    0.000    0.000    0.000    0.000 C:\Users\luizf\AppData\Local\Programs\Python\Python37\lib\site-packages\numpy\core\_internal.py:241(_missing_ctypes)
        1    0.000    0.000    0.000    0.000 C:\Users\luizf\AppData\Local\Programs\Python\Python37\lib\subprocess.py:199(Handle)
        1    0.000    0.000    0.000    0.000 C:\Users\luizf\AppData\Local\Programs\Python\Python37\lib\site-packages\numpy\lib\index_tricks.py:252(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\luizf\AppData\Local\Programs\Python\Python37\lib\site-packages\numpy\lib\_datasource.py:169(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\luizf\AppData\Local\Programs\Python\Python37\lib\site-packages\numpy\ctypeslib.py:200(_concrete_ndptr)
        6    0.000    0.000    0.000    0.000 C:\Users\luizf\AppData\Local\Programs\Python\Python37\lib\site-packages\numpy\ma\core.py:841(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\luizf\AppData\Local\Programs\Python\Python37\lib\unittest\case.py:221(_AssertWarnsContext)
        1    0.000    0.000    0.000    0.000 C:\Users\luizf\AppData\Local\Programs\Python\Python37\lib\difflib.py:751(Differ)
        1    0.000    0.000    0.000    0.000 C:\Users\luizf\AppData\Local\Programs\Python\Python37\lib\logging\__init__.py:281(LogRecord)
        1    0.000    0.000    0.000    0.000 C:\Users\luizf\AppData\Local\Programs\Python\Python37\lib\argparse.py:1546(_ArgumentGroup)
        1    0.000    0.000    0.000    0.000 C:\Users\luizf\AppData\Local\Programs\Python\Python37\lib\tempfile.py:414(_TemporaryFileCloser)
        1    0.000    0.000    0.000    0.000 C:\Users\luizf\AppData\Local\Programs\Python\Python37\lib\site-packages\pandas\_config\config.py:181(DictWrapper)
        4    0.000    0.000    0.000    0.000 C:\Users\luizf\AppData\Local\Programs\Python\Python37\lib\typing.py:778(<genexpr>)
        1    0.000    0.000    0.000    0.000 C:\Users\luizf\AppData\Local\Programs\Python\Python37\lib\typing.py:1316(SupportsRound)
        2    0.000    0.000    0.000    0.000 C:\Users\luizf\AppData\Local\Programs\Python\Python37\lib\calendar.py:55(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\luizf\AppData\Local\Programs\Python\Python37\lib\site-packages\pandas\core\accessor.py:48(PandasDelegate)
        1    0.000    0.000    0.000    0.000 C:\Users\luizf\AppData\Local\Programs\Python\Python37\lib\zipfile.py:615(LZMADecompressor)
        1    0.000    0.000    0.000    0.000 C:\Users\luizf\AppData\Local\Programs\Python\Python37\lib\importlib\abc.py:30(Finder)
        1    0.000    0.000    0.000    0.000 C:\Users\luizf\AppData\Local\Programs\Python\Python37\lib\site-packages\pandas\io\parquet.py:47(BaseImpl)
        1    0.000    0.000    0.000    0.000 C:\Users\luizf\AppData\Local\Programs\Python\Python37\lib\site-packages\pandas\io\pytables.py:4952(Selection)
        1    0.000    0.000    0.000    0.000 {method 'index' of 'str' objects}
        1    0.000    0.000    0.000    0.000 C:\Users\luizf\AppData\Local\Programs\Python\Python37\lib\urllib\parse.py:310(DefragResult)
        1    0.000    0.000    0.000    0.000 C:\Users\luizf\AppData\Local\Programs\Python\Python37\lib\site-packages\numpy\core\_exceptions.py:40(_UFuncBinaryResolutionError)
        1    0.000    0.000    0.000    0.000 C:\Users\luizf\AppData\Local\Programs\Python\Python37\lib\site-packages\numpy\core\records.py:100(format_parser)
        4    0.000    0.000    0.000    0.000 C:\Users\luizf\AppData\Local\Programs\Python\Python37\lib\site-packages\numpy\lib\mixins.py:55(_unary_method)
        1    0.000    0.000    0.000    0.000 C:\Users\luizf\AppData\Local\Programs\Python\Python37\lib\logging\__init__.py:420(PercentStyle)
        1    0.000    0.000    0.000    0.000 C:\Users\luizf\AppData\Local\Programs\Python\Python37\lib\argparse.py:722(ArgumentError)
        1    0.000    0.000    0.000    0.000 C:\Users\luizf\AppData\Local\Programs\Python\Python37\lib\argparse.py:934(_AppendAction)
        1    0.000    0.000    0.000    0.000 C:\Users\luizf\AppData\Local\Programs\Python\Python37\lib\argparse.py:1022(_HelpAction)
        1    0.000    0.000    0.000    0.000 C:\Users\luizf\AppData\Local\Programs\Python\Python37\lib\argparse.py:1219(Namespace)
        1    0.000    0.000    0.000    0.000 C:\Users\luizf\AppData\Local\Programs\Python\Python37\lib\site-packages\dateutil\tz\tz.py:1822(_nullcontext)
        1    0.000    0.000    0.000    0.000 C:\Users\luizf\AppData\Local\Programs\Python\Python37\lib\site-packages\six.py:124(_LazyModule)
        1    0.000    0.000    0.000    0.000 C:\Users\luizf\AppData\Local\Programs\Python\Python37\lib\site-packages\six.py:173(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\luizf\AppData\Local\Programs\Python\Python37\lib\typing.py:271(_Final)
        1    0.000    0.000    0.000    0.000 C:\Users\luizf\AppData\Local\Programs\Python\Python37\lib\typing.py:737(_VariadicGenericAlias)
        1    0.000    0.000    0.000    0.000 C:\Users\luizf\AppData\Local\Programs\Python\Python37\lib\calendar.py:546(different_locale)
        1    0.000    0.000    0.000    0.000 C:\Users\luizf\AppData\Local\Programs\Python\Python37\lib\calendar.py:558(LocaleTextCalendar)
        1    0.000    0.000    0.000    0.000 C:\Users\luizf\AppData\Local\Programs\Python\Python37\lib\site-packages\pandas\core\nanops.py:53(disallow)
        1    0.000    0.000    0.000    0.000 C:\Users\luizf\AppData\Local\Programs\Python\Python37\lib\site-packages\pandas\core\groupby\groupby.py:304(GroupByPlot)
        1    0.000    0.000    0.000    0.000 C:\Users\luizf\AppData\Local\Programs\Python\Python37\lib\site-packages\pandas\io\parsers.py:3699(FixedWidthFieldParser)
        1    0.000    0.000    0.000    0.000 C:\Users\luizf\AppData\Local\Programs\Python\Python37\lib\site-packages\pandas\io\json\_json.py:159(SeriesWriter)
        1    0.000    0.000    0.000    0.000 C:\Users\luizf\AppData\Local\Programs\Python\Python37\lib\site-packages\pandas\core\computation\pytables.py:233(FilterBinOp)
        2    0.000    0.000    0.000    0.000 {built-in method maketrans}
        2    0.000    0.000    0.000    0.000 C:\Users\luizf\AppData\Local\Programs\Python\Python37\lib\codecs.py:260(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\luizf\AppData\Local\Programs\Python\Python37\lib\pathlib.py:1477(WindowsPath)
        1    0.000    0.000    0.000    0.000 C:\Users\luizf\AppData\Local\Programs\Python\Python37\lib\urllib\parse.py:134(_ResultMixinBytes)
        1    0.000    0.000    0.000    0.000 C:\Users\luizf\AppData\Local\Programs\Python\Python37\lib\site-packages\numpy\core\_exceptions.py:101(_UFuncOutputCastingError)
        1    0.000    0.000    0.000    0.000 C:\Users\luizf\AppData\Local\Programs\Python\Python37\lib\site-packages\numpy\core\machar.py:18(MachAr)
        1    0.000    0.000    0.000    0.000 C:\Users\luizf\AppData\Local\Programs\Python\Python37\lib\site-packages\numpy\lib\utils.py:58(_Deprecate)
        3    0.000    0.000    0.000    0.000 C:\Users\luizf\AppData\Local\Programs\Python\Python37\lib\site-packages\numpy\ma\core.py:1357(getmask)
        1    0.000    0.000    0.000    0.000 C:\Users\luizf\AppData\Local\Programs\Python\Python37\lib\site-packages\numpy\ma\core.py:2378(_MaskedPrintOption)
        1    0.000    0.000    0.000    0.000 C:\Users\luizf\AppData\Local\Programs\Python\Python37\lib\site-packages\numpy\ma\core.py:6334(__array_finalize__)
        1    0.000    0.000    0.000    0.000 C:\Users\luizf\AppData\Local\Programs\Python\Python37\lib\unittest\case.py:184(_AssertRaisesContext)
        1    0.000    0.000    0.000    0.000 C:\Users\luizf\AppData\Local\Programs\Python\Python37\lib\unittest\runner.py:13(_WritelnDecorator)
        1    0.000    0.000    0.000    0.000 C:\Users\luizf\AppData\Local\Programs\Python\Python37\lib\site-packages\dateutil\tz\tz.py:1030(tzstr)
        6    0.000    0.000    0.000    0.000 C:\Users\luizf\AppData\Local\Programs\Python\Python37\lib\site-packages\dateutil\tz\_common.py:13(tzname_in_python2)
        1    0.000    0.000    0.000    0.000 C:\Users\luizf\AppData\Local\Programs\Python\Python37\lib\typing.py:1348(__new__)
        6    0.000    0.000    0.000    0.000 C:\Users\luizf\AppData\Local\Programs\Python\Python37\lib\site-packages\pandas\core\nanops.py:1318(make_nancomp)
        1    0.000    0.000    0.000    0.000 C:\Users\luizf\AppData\Local\Programs\Python\Python37\lib\site-packages\pandas\tseries\offsets.py:1396(SemiMonthEnd)
        1    0.000    0.000    0.000    0.000 C:\Users\luizf\AppData\Local\Programs\Python\Python37\lib\site-packages\pandas\core\indexing.py:34(get_indexers_list)
        1    0.000    0.000    0.000    0.000 C:\Users\luizf\AppData\Local\Programs\Python\Python37\lib\ssl.py:153(<dictcomp>)
        1    0.000    0.000    0.000    0.000 C:\Users\luizf\AppData\Local\Programs\Python\Python37\lib\urllib\response.py:14(addbase)
        1    0.000    0.000    0.000    0.000 C:\Users\luizf\AppData\Local\Programs\Python\Python37\lib\importlib\abc.py:298(SourceLoader)
        1    0.000    0.000    0.000    0.000 C:\Users\luizf\AppData\Local\Programs\Python\Python37\lib\site-packages\pandas\io\json\_json.py:990(SeriesParser)
        1    0.000    0.000    0.000    0.000 {method 'values' of 'mappingproxy' objects}
        1    0.000    0.000    0.000    0.000 C:\Users\luizf\AppData\Local\Programs\Python\Python37\lib\warnings.py:493(__exit__)
        9    0.000    0.000    0.000    0.000 C:\Users\luizf\AppData\Local\Programs\Python\Python37\lib\site-packages\numpy\_globals.py:77(__repr__)
        1    0.000    0.000    0.000    0.000 C:\Users\luizf\AppData\Local\Programs\Python\Python37\lib\site-packages\numpy\_globals.py:59(_NoValueType)
        1    0.000    0.000    0.000    0.000 C:\Users\luizf\AppData\Local\Programs\Python\Python37\lib\urllib\parse.py:329(DefragResultBytes)
        1    0.000    0.000    0.000    0.000 C:\Users\luizf\AppData\Local\Programs\Python\Python37\lib\site-packages\numpy\core\_exceptions.py:143(_ArrayMemoryError)
        1    0.000    0.000    0.000    0.000 C:\Users\luizf\AppData\Local\Programs\Python\Python37\lib\site-packages\numpy\core\arrayprint.py:1285(StructuredVoidFormat)
        2    0.000    0.000    0.000    0.000 C:\Users\luizf\AppData\Local\Programs\Python\Python37\lib\site-packages\numpy\lib\utils.py:53(_set_function_name)
        1    0.000    0.000    0.000    0.000 C:\Users\luizf\AppData\Local\Programs\Python\Python37\lib\site-packages\numpy\lib\npyio.py:58(BagObj)
        1    0.000    0.000    0.000    0.000 C:\Users\luizf\AppData\Local\Programs\Python\Python37\lib\site-packages\numpy\lib\_iotools.py:176(LineSplitter)
        1    0.000    0.000    0.000    0.000 C:\Users\luizf\AppData\Local\Programs\Python\Python37\lib\site-packages\numpy\ma\core.py:2596(MaskedIterator)
        4    0.000    0.000    0.000    0.000 C:\Users\luizf\AppData\Local\Programs\Python\Python37\lib\site-packages\numpy\ma\core.py:6310(__has_singleton)
        2    0.000    0.000    0.000    0.000 C:\Users\luizf\AppData\Local\Programs\Python\Python37\lib\logging\__init__.py:727(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\luizf\AppData\Local\Programs\Python\Python37\lib\string.py:55(_TemplateMetaclass)
        1    0.000    0.000    0.000    0.000 C:\Users\luizf\AppData\Local\Programs\Python\Python37\lib\unittest\loader.py:23(_FailedTest)
        1    0.000    0.000    0.000    0.000 C:\Users\luizf\AppData\Local\Programs\Python\Python37\lib\argparse.py:1580(_MutuallyExclusiveGroup)
        1    0.000    0.000    0.000    0.000 C:\Users\luizf\AppData\Local\Programs\Python\Python37\lib\site-packages\dateutil\tz\_factories.py:6(_TzSingleton)
        1    0.000    0.000    0.000    0.000 C:\Users\luizf\AppData\Local\Programs\Python\Python37\lib\site-packages\pandas\_config\config.py:382(option_context)
        1    0.000    0.000    0.000    0.000 C:\Users\luizf\AppData\Local\Programs\Python\Python37\lib\site-packages\dateutil\parser\_parser.py:1361(_tzparser)
        1    0.000    0.000    0.000    0.000 C:\Users\luizf\AppData\Local\Programs\Python\Python37\lib\site-packages\pandas\core\arrays\base.py:1025(ExtensionOpsMixin)
        1    0.000    0.000    0.000    0.000 C:\Users\luizf\AppData\Local\Programs\Python\Python37\lib\inspect.py:880(BlockFinder)
        1    0.000    0.000    0.000    0.000 C:\Users\luizf\AppData\Local\Programs\Python\Python37\lib\site-packages\pandas\core\algorithms.py:1209(SelectNFrame)
        1    0.000    0.000    0.000    0.000 C:\Users\luizf\AppData\Local\Programs\Python\Python37\lib\urllib\request.py:1050(AbstractDigestAuthHandler)
        1    0.000    0.000    0.000    0.000 C:\Users\luizf\AppData\Local\Programs\Python\Python37\lib\importlib\util.py:219(_LazyModule)
        1    0.000    0.000    0.000    0.000 C:\Users\luizf\AppData\Local\Programs\Python\Python37\lib\site-packages\pandas\core\indexes\accessors.py:26(Properties)
        1    0.000    0.000    0.000    0.000 C:\Users\luizf\AppData\Local\Programs\Python\Python37\lib\site-packages\pandas\core\window.py:2230(ExpandingGroupby)
        1    0.000    0.000    0.000    0.000 C:\Users\luizf\AppData\Local\Programs\Python\Python37\lib\site-packages\pandas\io\pytables.py:2448(DataIndexableCol)
        1    0.000    0.000    0.000    0.000 C:\Users\luizf\AppData\Local\Programs\Python\Python37\lib\site-packages\pandas\io\stata.py:896(StataParser)
        1    0.000    0.000    0.000    0.000 C:\Users\luizf\AppData\Local\Programs\Python\Python37\lib\site-packages\pandas\util\testing.py:2504(_AssertRaisesContextmanager)
        1    0.000    0.000    0.000    0.000 C:\Users\luizf\AppData\Local\Programs\Python\Python37\lib\site-packages\numpy\lib\index_tricks.py:517(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\luizf\AppData\Local\Programs\Python\Python37\lib\unittest\case.py:297(_AssertLogsContext)
        1    0.000    0.000    0.000    0.000 C:\Users\luizf\AppData\Local\Programs\Python\Python37\lib\logging\__init__.py:1145(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\luizf\AppData\Local\Programs\Python\Python37\lib\logging\__init__.py:1139(_StderrHandler)
        1    0.000    0.000    0.000    0.000 C:\Users\luizf\AppData\Local\Programs\Python\Python37\lib\logging\__init__.py:1673(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\luizf\AppData\Local\Programs\Python\Python37\lib\argparse.py:689(MetavarTypeHelpFormatter)
        1    0.000    0.000    0.000    0.000 C:\Users\luizf\AppData\Local\Programs\Python\Python37\lib\argparse.py:842(_StoreAction)
        1    0.000    0.000    0.000    0.000 C:\Users\luizf\AppData\Local\Programs\Python\Python37\lib\argparse.py:972(_AppendConstAction)
        1    0.000    0.000    0.000    0.000 C:\Users\luizf\AppData\Local\Programs\Python\Python37\lib\argparse.py:999(_CountAction)
        1    0.000    0.000    0.000    0.000 C:\Users\luizf\AppData\Local\Programs\Python\Python37\lib\site-packages\pytz\lazy.py:16(LazyDict)
        1    0.000    0.000    0.000    0.000 C:\Users\luizf\AppData\Local\Programs\Python\Python37\lib\site-packages\pandas\_config\config.py:227(CallableDynamicDoc)
        1    0.000    0.000    0.000    0.000 C:\Users\luizf\AppData\Local\Programs\Python\Python37\lib\typing.py:1284(SupportsFloat)
        1    0.000    0.000    0.000    0.000 C:\Users\luizf\AppData\Local\Programs\Python\Python37\lib\typing.py:1308(SupportsAbs)
        1    0.000    0.000    0.000    0.000 C:\Users\luizf\AppData\Local\Programs\Python\Python37\lib\typing.py:1604(re)
        1    0.000    0.000    0.000    0.000 C:\Users\luizf\AppData\Local\Programs\Python\Python37\lib\site-packages\dateutil\_common.py:3(<module>)
        3    0.000    0.000    0.000    0.000 C:\Users\luizf\AppData\Local\Programs\Python\Python37\lib\site-packages\pandas\core\groupby\base.py:14(_dispatch)
        1    0.000    0.000    0.000    0.000 C:\Users\luizf\AppData\Local\Programs\Python\Python37\lib\site-packages\pandas\io\pytables.py:3116(SparseFrameFixed)
        3    0.000    0.000    0.000    0.000 {method 'clear' of 'dict' objects}
        1    0.000    0.000    0.000    0.000 C:\Users\luizf\AppData\Local\Programs\Python\Python37\lib\__future__.py:80(_Feature)
        1    0.000    0.000    0.000    0.000 C:\Users\luizf\AppData\Local\Programs\Python\Python37\lib\pathlib.py:533(_RecursiveWildcardSelector)
        1    0.000    0.000    0.000    0.000 C:\Users\luizf\AppData\Local\Programs\Python\Python37\lib\subprocess.py:129(STARTUPINFO)
        1    0.000    0.000    0.000    0.000 C:\Users\luizf\AppData\Local\Programs\Python\Python37\lib\site-packages\numpy\lib\_datasource.py:144(_FileOpeners)
        1    0.000    0.000    0.000    0.000 C:\Users\luizf\AppData\Local\Programs\Python\Python37\lib\unittest\case.py:137(_AssertRaisesBaseContext)
        2    0.000    0.000    0.000    0.000 C:\Users\luizf\AppData\Local\Programs\Python\Python37\lib\logging\__init__.py:187(_checkLevel)
        1    0.000    0.000    0.000    0.000 C:\Users\luizf\AppData\Local\Programs\Python\Python37\lib\logging\__init__.py:1205(Manager)
        1    0.000    0.000    0.000    0.000 C:\Users\luizf\AppData\Local\Programs\Python\Python37\lib\argparse.py:202(_Section)
        1    0.000    0.000    0.000    0.000 C:\Users\luizf\AppData\Local\Programs\Python\Python37\lib\argparse.py:900(_StoreTrueAction)
        1    0.000    0.000    0.000    0.000 C:\Users\luizf\AppData\Local\Programs\Python\Python37\lib\argparse.py:917(_StoreFalseAction)
        1    0.000    0.000    0.000    0.000 C:\Users\luizf\AppData\Local\Programs\Python\Python37\lib\tempfile.py:457(_TemporaryFileWrapper)
        1    0.000    0.000    0.000    0.000 C:\Users\luizf\AppData\Local\Programs\Python\Python37\lib\site-packages\pytz\lazy.py:71(LazyList)
        1    0.000    0.000    0.000    0.000 C:\Users\luizf\AppData\Local\Programs\Python\Python37\lib\site-packages\six.py:139(MovedAttribute)
        1    0.000    0.000    0.000    0.000 C:\Users\luizf\AppData\Local\Programs\Python\Python37\lib\ctypes\wintypes.py:133(MSG)
        2    0.000    0.000    0.000    0.000 C:\Users\luizf\AppData\Local\Programs\Python\Python37\lib\typing.py:476(__hash__)
        1    0.000    0.000    0.000    0.000 C:\Users\luizf\AppData\Local\Programs\Python\Python37\lib\typing.py:1589(io)
        3    0.000    0.000    0.000    0.000 C:\Users\luizf\AppData\Local\Programs\Python\Python37\lib\site-packages\pandas\core\indexes\base.py:747(dtype)
        1    0.000    0.000    0.000    0.000 C:\Users\luizf\AppData\Local\Programs\Python\Python37\lib\site-packages\pandas\core\indexing.py:2184(_ScalarAccessIndexer)
        1    0.000    0.000    0.000    0.000 C:\Users\luizf\AppData\Local\Programs\Python\Python37\lib\selectors.py:60(_SelectorMapping)
        1    0.000    0.000    0.000    0.000 C:\Users\luizf\AppData\Local\Programs\Python\Python37\lib\site-packages\pandas\io\pytables.py:3088(SparseSeriesFixed)
        4    0.000    0.000    0.000    0.000 {built-in method _sre.ascii_tolower}
        1    0.000    0.000    0.000    0.000 C:\Users\luizf\AppData\Local\Programs\Python\Python37\lib\ctypes\__init__.py:379(PyDLL)
        1    0.000    0.000    0.000    0.000 C:\Users\luizf\AppData\Local\Programs\Python\Python37\lib\datetime.py:1092(tzinfo)
        1    0.000    0.000    0.000    0.000 C:\Users\luizf\AppData\Local\Programs\Python\Python37\lib\urllib\parse.py:318(SplitResult)
        1    0.000    0.000    0.000    0.000 C:\Users\luizf\AppData\Local\Programs\Python\Python37\lib\urllib\parse.py:342(ParseResultBytes)
        1    0.000    0.000    0.000    0.000 C:\Users\luizf\AppData\Local\Programs\Python\Python37\lib\site-packages\numpy\core\_exceptions.py:125(AxisError)
        1    0.000    0.000    0.000    0.000 C:\Users\luizf\AppData\Local\Programs\Python\Python37\lib\site-packages\numpy\core\_ufunc_config.py:368(_unspecified)
        1    0.000    0.000    0.000    0.000 C:\Users\luizf\AppData\Local\Programs\Python\Python37\lib\logging\__init__.py:1070(FileHandler)
        1    0.000    0.000    0.000    0.000 C:\Users\luizf\AppData\Local\Programs\Python\Python37\lib\site-packages\six.py:86(_LazyDescr)
        1    0.000    0.000    0.000    0.000 C:\Users\luizf\AppData\Local\Programs\Python\Python37\lib\typing.py:1300(SupportsBytes)
        1    0.000    0.000    0.000    0.000 C:\Users\luizf\AppData\Local\Programs\Python\Python37\lib\calendar.py:31(IllegalWeekdayError)
        1    0.000    0.000    0.000    0.000 C:\Users\luizf\AppData\Local\Programs\Python\Python37\lib\site-packages\pandas\compat\numpy\function.py:35(CompatValidator)
        1    0.000    0.000    0.000    0.000 C:\Users\luizf\AppData\Local\Programs\Python\Python37\lib\site-packages\pandas\tseries\offsets.py:473(SingleConstructorOffset)
        1    0.000    0.000    0.000    0.000 C:\Users\luizf\AppData\Local\Programs\Python\Python37\lib\site-packages\pandas\tseries\offsets.py:1457(SemiMonthBegin)
        1    0.000    0.000    0.000    0.000 C:\Users\luizf\AppData\Local\Programs\Python\Python37\lib\site-packages\pandas\tseries\offsets.py:1639(_WeekOfMonthMixin)
        2    0.000    0.000    0.000    0.000 C:\Users\luizf\AppData\Local\Programs\Python\Python37\lib\site-packages\pandas\core\generic.py:298(<dictcomp>)
        1    0.000    0.000    0.000    0.000 C:\Users\luizf\AppData\Local\Programs\Python\Python37\lib\json\decoder.py:20(JSONDecodeError)
        1    0.000    0.000    0.000    0.000 C:\Users\luizf\AppData\Local\Programs\Python\Python37\lib\http\client.py:1418(IncompleteRead)
        1    0.000    0.000    0.000    0.000 C:\Users\luizf\AppData\Local\Programs\Python\Python37\lib\email\_policybase.py:41(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\luizf\AppData\Local\Programs\Python\Python37\lib\importlib\abc.py:183(ResourceLoader)
        1    0.000    0.000    0.000    0.000 C:\Users\luizf\AppData\Local\Programs\Python\Python37\lib\site-packages\pandas\io\packers.py:800(Packer)
        3    0.000    0.000    0.000    0.000 C:\Users\luizf\AppData\Local\Programs\Python\Python37\lib\site-packages\pandas\io\pytables.py:1715(set_pos)
        1    0.000    0.000    0.000    0.000 C:\Users\luizf\AppData\Local\Programs\Python\Python37\lib\site-packages\pandas\core\computation\pytables.py:299(ConditionBinOp)
        2    0.000    0.000    0.000    0.000 {method 'toordinal' of 'datetime.date' objects}
        1    0.000    0.000    0.000    0.000 C:\Users\luizf\AppData\Local\Programs\Python\Python37\lib\os.py:1076(__subclasshook__)
        1    0.000    0.000    0.000    0.000 C:\Users\luizf\AppData\Local\Programs\Python\Python37\lib\encodings\cp1252.py:9(Codec)
        1    0.000    0.000    0.000    0.000 C:\Users\luizf\AppData\Local\Programs\Python\Python37\lib\pickle.py:64(PickleError)
        1    0.000    0.000    0.000    0.000 C:\Users\luizf\AppData\Local\Programs\Python\Python37\lib\site-packages\numpy\core\numerictypes.py:429(_typedict)
        1    0.000    0.000    0.000    0.000 C:\Users\luizf\AppData\Local\Programs\Python\Python37\lib\contextlib.py:55(ContextDecorator)
        1    0.000    0.000    0.000    0.000 C:\Users\luizf\AppData\Local\Programs\Python\Python37\lib\contextlib.py:78(_GeneratorContextManagerBase)
        1    0.000    0.000    0.000    0.000 C:\Users\luizf\AppData\Local\Programs\Python\Python37\lib\site-packages\numpy\core\_exceptions.py:34(UFuncTypeError)
        1    0.000    0.000    0.000    0.000 C:\Users\luizf\AppData\Local\Programs\Python\Python37\lib\site-packages\numpy\core\arrayprint.py:842(FloatingFormat)
        1    0.000    0.000    0.000    0.000 C:\Users\luizf\AppData\Local\Programs\Python\Python37\lib\site-packages\numpy\core\arrayprint.py:1238(DatetimeFormat)
