G;NA2BIS0003-15SB;Bases Matemáticas;Q2;Noturno;SB;4
G;NBBIS0003-15SB;Bases Matemáticas;Q2;Noturno;SB;4
G;DA1MCTC023-15SB;Neuroanatomia;Q1;Diurno;SB;1,5
G;DAMCTC023-15SB;Neuroanatomia;Q1;Diurno;SB;2,5
G;NA1MCTC023-15SB;Neuroanatomia;Q1;Noturno;SB;1,5
G;NAMCTC023-15SB;Neuroanatomia;Q1;Noturno;SB;2,5
G;DAMCTC007-15SB;Pesquisa e Comunicação Científica;Q2;Diurno;SB;2
G;NAMCTC007-15SB;Pesquisa e Comunicação Científica;Q2;Noturno;SB;2
G;NAMCTC020-15SB;Psicologia Experimental;Q2;Noturno;SB;2
G;DAMCZC002-15SB;Bases Neurais da Motricidade;Q3;Diurno;SB;4
EX;;Neurociência e Educação - Desmistificando o Cérebro;Q3;;;1
G;DABCN0404-15SB;Geometria Analítica;Q1;Diurno;SB;3
G;DAMCTB009-17SB;Cálculo Numérico;Q2;Diurno;SB;4
G;NAMCTB009-17SB;Cálculo Numérico;Q2;Noturno;SB;4
G;NA1BCN0402-15SB;Funções de Uma Variável;Q3;Noturno;SB;4
G;NB1BCN0402-15SB;Funções de Uma Variável;Q3;Noturno;SB;4
G;DA1BCM0505-15SB;Processamento da Informação;Q2;Diurno;SB;2
G;DAMCTA009-13SA;Computadores, Ética e Sociedade;Q2;Diurno;SA;2
G;NAMCTA009-13SA;Computadores, Ética e Sociedade;Q2;Noturno;SA;2
G;DAMCZA015-13SA;Mineração de Dados;Q2;Diurno;SA;4
G;DA2BCM0504-15SB;Natureza da Informação;Q3;Diurno;SB;3
G;DA1MCTA014-15SA;Inteligência Artificial;Q3;Diurno;SA;1
G;NA1MCTA014-15SA;Inteligência Artificial;Q3;Noturno;SA;1
G;NABCN0404-15SB;Geometria Analítica;Q1;Noturno;SB;3
G;NBBCN0404-15SB;Geometria Analítica;Q1;Noturno;SB;3
G;NA3BIN0406-15SA;Introdução à Probabilidade e à Estatística;Q2;Noturno;SA;3
G;NAMCTB020-17SA;Teoria da Medida e Integração;Q2;Noturno;SA;4
G;DAMCTB006-13SA;Análise Real II;Q3;Diurno;SA;4
G;NAMCTC014-13SB;Introdução à Inferência Estatística;Q1;Noturno;SB;4
G;NAMCZB028-13SA;Processos Estocásticos;Q1;Noturno;SA;4
G;NAMCTB008-17SA;Cálculo de Probabilidade;Q2;Noturno;SA;4
PG;;Matemática Discreta;Q2;;SA;4
G;DABIN0406-15SB;Introdução à Probabilidade e à Estatística;Q3;Diurno;SB;3
G;DBBIN0406-15SB;Introdução à Probabilidade e à Estatística;Q3;Diurno;SB;3
G;DABCM0506-15SA;Comunicação e Redes;Q1;Diurno;SA;3
G;NABCM0506-15SA;Comunicação e Redes;Q1;Noturno;SA;3
G;NA2BCM0506-15SA;Comunicação e Redes;Q2;Noturno;SA;3
G;NA4BIS0005-15SA;Bases Computacionais da Ciência;Q2;Noturno;SA;2
G;NAMCZA006-17SA;Computação Evolutiva e Conexionista;Q2;Noturno;SA;4
G;NA2BCM0504-15SB;Natureza da Informação;Q3;Noturno;SB;3
G;NA3BCM0505-15SB;Processamento da Informação;Q1;Noturno;SB;3
G;NB1BCM0505-15SB;Processamento da Informação;Q1;Noturno;SB;3
EX;;Computação Móvel;Q2;;;4,75
PG;MAT220D171;Análise Funcional;Q1;;SA;4
G;DA2BCN0405-15SA;Introdução às Equações Diferenciais Ordinárias;Q2;Diurno;SA;4
G;DB2BCN0405-15SA;Introdução às Equações Diferenciais Ordinárias;Q2;Diurno;SA;4
G;DAMCTB013-13SA;Evolução dos Conceitos Matemáticos;Q3;Diurno;SA;4
G;DAMCTD007-13SA;Fundamentos de Geometria;Q1;Diurno;SA;4
G;DAMCTD009-13SA;Geometria Plana e Construções Geométricas;Q1;Diurno;SA;4
G;;Estágio Supervisonado em Matemática - Ensino Médio;Q1;Noturno;SA;2
EX;;O Ensino de Álgebra para a Educação Básica;Q1;;SA;1
PG;ENS190M172;Didática da Matemática;Q2;;SA;2
G;DAMCTD014-13SA;Práticas de Ensino de Matemática I;Q2;Diurno;SA;3
G;DAMCTD015-13SA;Tendências em Educação Matemática;Q2;Diurno;SA;4
G;NA1NHI5002-15SA;Didática;Q2;Noturno;SA;4
G;NAMCTD010-13SA;História da Matemática;Q1;Noturno;SA;4
G;DAMCTD010-13SA;História da Matemática;Q3;Diurno;SA;0,67
G;NAMCTB013-13SA;Evolução dos Conceitos Matemáticos;Q3;Noturno;SA;0,67
G;NAMCTD013-13SA;Práticas de Ensino de Matemática III;Q1;Noturno;SA;3
G;NBNHI5001-15SA;Desenvolvimento e Aprendizagem;Q1;Noturno;SA;4
G;;Coordenadora de Desenvolvimento e Aprendizagem;Q1;Noturno;SA;1
G;NAMCTB013-13SA;Evolução dos Conceitos Matemáticos;Q3;Noturno;SA;1,6
G;DANHI5011-13SA;Políticas Educacionais;Q3;Diurno;SA;3
G;NANHI5011-13SA;Políticas Educacionais;Q3;Noturno;SA;3
G;;Coordenadora de Políticas Educacionais;Q3;Noturno;;1
G;NAMCTB022-13SA;Sequências e Séries;Q1;Noturno;SA;4
G;NA1BIN0406-15SA;Introdução à Probabilidade e à Estatística;Q2;Noturno;SA;3
G;NB1BIN0406-15SA;Introdução à Probabilidade e à Estatística;Q2;Noturno;SA;3
G;;Coordenador de Introdução à Probabilidade e à Estatística;Q2;;;3
G;DABIN0406-15SA;Introdução à Probabilidade e à Estatística;Q3;Diurno;SA;3
G;;Coordenador de Introdução à Probabilidade e à Estatística;Q3;Noturno;;1
G;DABCN0402-15SB;Funções de Uma Variável;Q1;Diurno;SB;4
G;NABCN0402-15SB;Funções de Uma Variável;Q1;Noturno;SB;4
G;NBBCN0402-15SB;Funções de Uma Variável;Q1;Noturno;SB;4
G;DB1BCN0405-15SA;Introdução às Equações Diferenciais Ordinárias;Q2;Diurno;SA;4
G;NA1BCN0405-15SA;Introdução às Equações Diferenciais Ordinárias;Q2;Noturno;SA;4
G;NB1BCN0405-15SA;Introdução às Equações Diferenciais Ordinárias;Q2;Noturno;SA;4
G;DA1BCM0505-15SB;Processamento da Informação;Q1;Diurno;SB;1,5
G;DA2BCM0505-15SB;Processamento da Informação;Q1;Diurno;SB;1,5
G;DB1BCM0505-15SB;Processamento da Informação;Q1;Diurno;SB;1,5
G;DB2BCM0505-15SB;Processamento da Informação;Q1;Diurno;SB;1,5
G;NA1BCM0505-15SB;Processamento da Informação;Q1;Noturno;SB;1,5
G;NA2BCM0505-15SB;Processamento da Informação;Q1;Noturno;SB;1,5
G;DA2BIS0005-15SB;Bases Computacionais da Ciência;Q2;Diurno;SB;2
G;DB2BIS0005-15SB;Bases Computacionais da Ciência;Q2;Diurno;SB;2
G;NAMCZA047-14SA;Sistemas Multi-Robôs Sociais;Q3;Noturno;SA;4
G;DAMCTB012-13SA;Equações Diferenciais Parciais;Q1;Diurno;SA;4
G;DA1BIS0003-15SB;Bases Matemáticas;Q2;Diurno;SB;4
G;DBBIS0003-15SB;Bases Matemáticas;Q2;Diurno;SB;4
G;DA1BCN0402-15SB;Funções de Uma Variável;Q3;Diurno;SB;4
G;DB1BCN0402-15SB;Funções de Uma Variável;Q3;Diurno;SB;4
G;DAMCTC011-15SA;Psicologia Cognitiva;Q1;Diurno;SA;1
PG;NCG003D171;Ciências Cognitivas;Q1;;SB;3
G;DAMCTC011-15SB;Psicologia Cognitiva;Q3;Diurno;SB;4
PG;NCG003D173;Ciências Cognitivas;Q3;;SB;0,5
PG;NCG003M173;Ciências Cognitivas;Q3;;SB;0,5
G;NABCN0402-15SA;Funções de Uma Variável;Q1;Noturno;SA;4
G;NBBCN0402-15SA;Funções de Uma Variável;Q1;Noturno;SA;4
G;;Coordenadora de Funções de Uma Variável;Q1;Noturno;SA;1
PG;MAT211D171;Álgebra I;Q1;;SA;4
G;NA2BCN0404-15SA;Geometria Analítica;Q3;Noturno;SA;3
G;NB2BCN0404-15SA;Geometria Analítica;Q3;Noturno;SA;3
